row_id,order_id,order_date,Shipping_date,Shipping_mode,shipping_cost,order_priority
36414,CA-2013-GM14500140-41543,2013-09-26,2013-10-03,Standard Class,2.6,Medium
14189,IT-2014-HM14860139-41657,2014-01-18,2014-01-25,Standard Class,10.02,Medium
42368,TU-2015-HA4905134-42356,2015-12-18,2015-12-22,Standard Class,10.02,Medium
36401,CA-2013-GM14500140-41359,2013-03-26,2013-03-30,Second Class,2.4,Medium
17022,ES-2014-PK1907544-41703,2014-03-05,2014-03-08,First Class,10.02,Medium
13446,IT-2014-SG2060591-41951,2014-11-08,2014-11-12,Standard Class,10.02,High
45215,UP-2012-AC615137-41028,2012-04-29,2012-05-05,Standard Class,10.01,Low
16667,ES-2012-BT1148545-41177,2012-09-25,2012-09-29,Standard Class,10.01,High
26198,ID-2015-JH158207-42150,2015-05-26,2015-05-27,First Class,10.01,High
50947,IR-2012-JL583560-40992,2012-03-24,2012-03-27,Second Class,10.01,Medium
14240,ES-2015-MO1780045-42264,2015-09-17,2015-09-22,Standard Class,10.01,Medium
17570,ES-2015-MK1816045-42180,2015-06-25,2015-06-30,Standard Class,10.01,Medium
38366,CA-2012-GM14500140-41129,2012-08-08,2012-08-13,Standard Class,2.05,High
40675,CA-2014-GM14500140-41770,2014-05-11,2014-05-16,Standard Class,1.91,High
44716,SA-2015-BF975110-42347,2015-12-09,2015-12-13,Standard Class,10,Medium
27008,ID-2015-CL1189097-42242,2015-08-26,2015-08-31,Second Class,10,High
17266,IT-2014-GP1474045-41968,2014-11-25,2014-12-01,Standard Class,10,Medium
30508,ID-2015-IL1510092-42209,2015-07-24,2015-07-27,First Class,10,High
27409,IN-2012-JF15565102-41121,2012-07-31,2012-08-05,Standard Class,10,Medium
45908,BO-2015-KA652513-42276,2015-09-29,2015-10-05,Standard Class,10,Medium
39770,CA-2013-GM14500140-41569,2013-10-22,2013-10-26,Second Class,1.49,High
17693,ES-2015-LC16930139-42031,2015-01-27,2015-01-29,First Class,10,Medium
43870,CG-2015-RD972033-42299,2015-10-22,2015-10-25,First Class,10,High
9225,US-2015-NS1864055-42312,2015-11-04,2015-11-08,Standard Class,9.995,High
23269,IN-2015-AB10015144-42045,2015-02-10,2015-02-14,Standard Class,9.99,Medium
39031,CA-2015-GM14500140-42263,2015-09-16,2015-09-21,Standard Class,1.14,Medium
11942,ES-2015-ES1402045-42032,2015-01-28,2015-02-01,Standard Class,9.99,Medium
49489,GH-2015-HM486049-42130,2015-05-06,2015-05-11,Standard Class,9.99,Medium
48465,SA-2012-LC6870110-41121,2012-07-31,2012-08-06,Standard Class,9.99,Medium
43506,NI-2014-NS850595-41699,2014-03-01,2014-03-01,Same Day,9.99,High
43032,LH-2012-NS864075-41193,2012-10-11,2012-10-12,First Class,9.99,High
32582,CA-2014-GM14500140-41817,2014-06-27,2014-07-04,Standard Class,1.09,Medium
50435,SA-2013-TB11520110-41581,2013-11-03,2013-11-08,Standard Class,9.99,Medium
50656,CG-2012-TB1162533-40954,2012-02-15,2012-02-20,Standard Class,9.99,Medium
13444,ES-2013-AB1001548-41345,2013-03-12,2013-03-18,Standard Class,9.98,Medium
42795,CM-2015-AH1007522-42330,2015-11-22,2015-11-25,Second Class,9.98,High
44132,TU-2014-AH195134-41891,2014-09-09,2014-09-16,Standard Class,9.98,Medium
20651,IN-2015-AR10570102-42315,2015-11-07,2015-11-10,First Class,9.98,Critical
20326,IN-2015-JC153407-42283,2015-10-06,2015-10-06,Same Day,9.98,High
42401,MA-2015-KB660077-42191,2015-07-06,2015-07-11,Standard Class,9.98,Medium
23387,IN-2015-LW1682558-42256,2015-09-09,2015-09-14,Standard Class,9.98,Medium
34052,CA-2013-GA14515140-41381,2013-04-17,2013-04-21,Standard Class,114.8,High
25449,IN-2015-PN187757-42103,2015-04-09,2015-04-10,First Class,9.98,Critical
9692,US-2013-KH1663082-41588,2013-11-10,2013-11-13,First Class,9.978,Medium
5707,MX-2013-EL1373593-41572,2013-10-25,2013-10-29,Standard Class,9.977,Medium
9507,MX-2012-JM1526531-41240,2012-11-27,2012-12-01,Standard Class,9.974,High
16607,ES-2013-BS11755120-41406,2013-05-12,2013-05-14,First Class,9.97,High
49673,UP-2012-CM2655137-41128,2012-08-07,2012-08-12,Standard Class,9.97,High
34051,CA-2013-GA14515140-41381,2013-04-17,2013-04-21,Standard Class,84.48,High
16373,ES-2014-EA14035139-41791,2014-06-01,2014-06-07,Standard Class,9.97,Medium
13733,ES-2014-JD16150139-41868,2014-08-17,2014-08-20,Second Class,9.97,Critical
16914,ES-2015-TG21310139-42057,2015-02-22,2015-02-26,Second Class,9.97,High
1316,MX-2014-CS1195018-41797,2014-06-07,2014-06-07,Same Day,9.969,High
3295,US-2015-LH16750101-42357,2015-12-19,2015-12-23,Standard Class,9.967,Medium
9774,MX-2014-KN1645082-41770,2014-05-11,2014-05-17,Standard Class,9.965,Low
2795,US-2014-JJ1576036-41921,2014-10-09,2014-10-12,Second Class,9.963,Medium
34821,CA-2014-GA14515140-41968,2014-11-25,2014-11-29,Standard Class,81.96,High
20530,IN-2015-HZ1495058-42319,2015-11-11,2015-11-15,Standard Class,9.96,Medium
15159,ES-2014-JK1520548-41808,2014-06-18,2014-06-20,Second Class,9.96,Medium
18743,ES-2012-KN16705120-41257,2012-12-14,2012-12-18,Standard Class,9.96,Medium
16880,ES-2015-SG2008045-42083,2015-03-20,2015-03-21,First Class,9.96,High
627,US-2015-AR1057082-42266,2015-09-19,2015-09-23,Second Class,9.952,Medium
27165,IN-2012-AH1069058-41177,2012-09-25,2012-09-29,Standard Class,9.95,Medium
35346,CA-2015-GA14515140-42180,2015-06-25,2015-06-27,Second Class,42.07,Critical
44239,IZ-2013-Dl360061-41418,2013-05-24,2013-05-28,Standard Class,9.95,High
35347,CA-2015-GA14515140-42180,2015-06-25,2015-06-27,Second Class,23.84,Critical
13901,ES-2013-GM1450044-41388,2013-04-24,2013-04-28,Standard Class,9.95,High
34050,CA-2013-GA14515140-41381,2013-04-17,2013-04-21,Standard Class,21.6,High
41504,SF-2015-JP6135117-42169,2015-06-14,2015-06-18,Standard Class,9.95,Medium
38384,US-2015-GA14515140-42220,2015-08-04,2015-08-07,Second Class,3.05,Medium
10840,ES-2015-NG1835545-42164,2015-06-09,2015-06-15,Standard Class,9.95,Medium
41153,CA-2012-GA14515140-41218,2012-11-05,2012-11-10,Standard Class,2.45,Medium
41151,CA-2015-GA14515140-42175,2015-06-20,2015-06-24,Standard Class,2.14,Medium
22749,IN-2012-SC206807-41145,2012-08-24,2012-08-30,Standard Class,9.95,Medium
12633,IT-2014-TS2150564-42001,2014-12-28,2014-12-31,First Class,9.95,High
1780,MX-2015-GM1444037-42265,2015-09-18,2015-09-18,Same Day,9.948,Critical
8949,MX-2012-PG1889528-41125,2012-08-04,2012-08-09,Standard Class,9.94,Medium
23366,IN-2014-AA1064559-41958,2014-11-15,2014-11-19,Second Class,9.94,High
29252,ID-2015-AO108107-42143,2015-05-19,2015-05-25,Standard Class,9.94,Medium
46774,MO-2015-DO343586-42327,2015-11-19,2015-11-23,Standard Class,9.94,Medium
15428,ES-2015-EJ1372045-42187,2015-07-02,2015-07-04,Second Class,9.94,High
10594,ES-2015-GG1465048-42094,2015-03-31,2015-04-04,Standard Class,9.94,Medium
19408,ES-2014-MH1744014-41665,2014-01-26,2014-02-01,Standard Class,9.94,Medium
28503,ID-2015-SU2066558-42365,2015-12-27,2015-12-31,Standard Class,9.94,Medium
672,MX-2014-JW1595531-41955,2014-11-12,2014-11-16,Standard Class,9.937,High
2996,MX-2015-AG1039051-42180,2015-06-25,2015-06-27,First Class,9.931,High
65,MX-2015-BT1153082-42077,2015-03-14,2015-03-17,First Class,9.931,High
47256,MO-2012-AS1009086-41188,2012-10-06,2012-10-10,Standard Class,9.93,Medium
12647,ES-2012-BS11365139-41214,2012-11-01,2012-11-06,Second Class,9.93,Medium
11949,ES-2015-CC1261048-42232,2015-08-16,2015-08-19,Second Class,9.93,Medium
41152,CA-2015-GA14515140-42175,2015-06-20,2015-06-24,Standard Class,1.36,Medium
26532,IN-2013-LL1684027-41404,2013-05-10,2013-05-10,Same Day,9.93,Medium
20224,ES-2015-MW18220120-42301,2015-10-24,2015-10-29,Standard Class,9.93,Medium
30933,IN-2012-NH1861092-41187,2012-10-05,2012-10-10,Standard Class,9.93,High
23744,ID-2013-PS1876078-41395,2013-05-01,2013-05-05,Second Class,9.93,High
24227,ID-2014-TB2128059-41680,2014-02-10,2014-02-15,Second Class,9.93,Medium
42350,NI-2013-AA64595-41434,2013-06-09,2013-06-09,Same Day,9.92,Medium
22316,IN-2014-CM1193527-41833,2014-07-13,2014-07-18,Second Class,9.92,Medium
50879,IZ-2015-CS225061-42367,2015-12-29,2016-01-02,Standard Class,9.92,Medium
30910,IN-2012-CC1237092-41149,2012-08-28,2012-09-02,Standard Class,9.92,Medium
42942,TU-2015-EN3780134-42164,2015-06-09,2015-06-11,First Class,9.92,Medium
19212,ES-2014-JC1534045-41887,2014-09-05,2014-09-07,First Class,9.92,High
22971,IN-2012-LC168857-40932,2012-01-24,2012-01-29,Standard Class,9.92,Medium
34053,CA-2013-GA14515140-41381,2013-04-17,2013-04-21,Standard Class,1.34,High
42113,MK-2015-TB1128076-42213,2015-07-28,2015-08-03,Standard Class,9.92,Medium
1960,MX-2014-SC2023082-41718,2014-03-20,2014-03-24,Standard Class,9.915,Medium
1478,MX-2013-JC1538528-41574,2013-10-27,2013-10-30,First Class,9.914,Critical
1145,US-2013-JF1541582-41306,2013-02-01,2013-02-08,Standard Class,9.914,Medium
12919,ES-2014-AS1063048-41965,2014-11-22,2014-11-24,First Class,9.91,Critical
34049,CA-2013-GA14515140-41381,2013-04-17,2013-04-21,Standard Class,1.33,High
44971,LY-2015-IL510074-42206,2015-07-21,2015-07-25,Standard Class,9.91,High
46314,UP-2013-PC8745137-41528,2013-09-11,2013-09-15,Standard Class,9.91,Medium
41129,CA-2012-GA14515140-41046,2012-05-17,2012-05-21,Second Class,1.2,Medium
41758,EG-2013-SW1045538-41507,2013-08-21,2013-08-23,Second Class,9.91,Medium
39025,CA-2014-GA14515140-41970,2014-11-27,2014-12-03,Standard Class,1.19,Medium
43426,RS-2012-TH11235108-41241,2012-11-28,2012-12-03,Standard Class,9.91,High
30076,ID-2014-ZC2191059-41923,2014-10-11,2014-10-17,Standard Class,9.91,Medium
9159,MX-2015-LC1705082-42262,2015-09-15,2015-09-20,Standard Class,9.903,Medium
2909,MX-2014-RW1963082-41950,2014-11-07,2014-11-11,Second Class,9.901,Medium
23974,IN-2013-AS1024058-41580,2013-11-02,2013-11-04,Second Class,9.9,Medium
18890,ES-2013-AA1048048-41636,2013-12-28,2014-01-04,Standard Class,9.9,Medium
49130,ZA-2012-DC2850146-41136,2012-08-15,2012-08-19,Standard Class,9.9,Medium
16240,ES-2014-EH1412548-41685,2014-02-15,2014-02-19,Standard Class,9.9,Medium
14751,ES-2014-HR1477045-41797,2014-06-07,2014-06-11,Standard Class,9.9,High
35980,CA-2014-GB14530140-41881,2014-08-30,2014-09-04,Standard Class,22.28,Medium
29031,ID-2015-JP155207-42173,2015-06-18,2015-06-22,Standard Class,9.9,Medium
14762,ES-2013-KH16690124-41488,2013-08-02,2013-08-06,Standard Class,9.9,High
10713,ES-2014-PO1918048-41766,2014-05-07,2014-05-11,Standard Class,9.9,High
45578,TU-2015-SS10410134-42238,2015-08-22,2015-08-26,Standard Class,9.9,Medium
15309,IT-2014-TP2156591-41770,2014-05-11,2014-05-15,Standard Class,9.9,Medium
4783,US-2014-NB185805-41917,2014-10-05,2014-10-11,Standard Class,9.893,Medium
1676,MX-2014-SW2075528-41901,2014-09-19,2014-09-23,Second Class,9.892,Medium
19476,ES-2012-BM1165045-41157,2012-09-05,2012-09-09,Standard Class,9.89,Medium
27438,IN-2015-CC1267027-42224,2015-08-08,2015-08-13,Standard Class,9.89,High
44804,DJ-2014-DK289535-41921,2014-10-09,2014-10-11,First Class,9.89,High
32898,CA-2014-GB14530140-41768,2014-05-09,2014-05-14,Second Class,20.29,Medium
30555,ID-2015-FW1439592-42232,2015-08-16,2015-08-21,Standard Class,9.89,Medium
46475,CG-2012-GA451533-41030,2012-05-01,2012-05-06,Standard Class,9.89,High
37304,CA-2015-GB14530140-42096,2015-04-02,2015-04-04,First Class,20.29,High
45636,SA-2013-RF9840110-41277,2013-01-03,2013-01-06,First Class,9.89,Critical
10167,US-2014-MO1750018-41720,2014-03-22,2014-03-28,Standard Class,9.889,Medium
8206,US-2014-HM1486082-41747,2014-04-18,2014-04-22,Standard Class,9.885,Medium
8672,US-2014-BN11470143-41804,2014-06-14,2014-06-21,Standard Class,9.883,Medium
19394,ES-2015-BK11260139-42013,2015-01-09,2015-01-12,First Class,9.88,Medium
32455,CA-2014-GB14530140-41823,2014-07-03,2014-07-08,Second Class,18.57,Medium
34907,CA-2012-GB14530140-41026,2012-04-27,2012-05-02,Standard Class,14.21,Medium
33129,CA-2013-GB14530140-41583,2013-11-05,2013-11-09,Standard Class,13.76,Medium
19863,ES-2015-TS2108564-42133,2015-05-09,2015-05-13,Standard Class,9.88,High
8078,MX-2012-KH1636018-41066,2012-06-06,2012-06-10,Standard Class,9.877,Medium
3211,MX-2014-RB1933082-41797,2014-06-07,2014-06-11,Standard Class,9.877,Medium
7800,MX-2012-JS1559539-41009,2012-04-10,2012-04-12,Second Class,9.874,Medium
19495,ES-2014-BC1112514-41843,2014-07-23,2014-07-28,Standard Class,9.87,Medium
30244,IN-2015-CM1238597-42312,2015-11-04,2015-11-11,Standard Class,9.87,Low
43417,TU-2015-EB3750134-42185,2015-06-30,2015-07-05,Standard Class,9.87,High
35981,CA-2014-GB14530140-41881,2014-08-30,2014-09-04,Standard Class,11.56,Medium
39846,CA-2013-GB14530140-41528,2013-09-11,2013-09-12,First Class,3.85,High
25477,IN-2012-LT1676558-40958,2012-02-19,2012-02-21,Second Class,9.87,High
46126,SF-2012-LL6840117-41053,2012-05-24,2012-05-29,Standard Class,9.87,Medium
32195,CA-2015-GB14530140-42307,2015-10-30,2015-11-01,Second Class,3.71,High
42011,SF-2013-MO7800117-41318,2013-02-13,2013-02-15,First Class,9.87,Critical
15684,ES-2012-PG1882048-41249,2012-12-06,2012-12-13,Standard Class,9.87,Medium
30998,ID-2015-RP1939092-42354,2015-12-16,2015-12-21,Second Class,9.87,Medium
28235,ID-2013-SC203057-41488,2013-08-02,2013-08-08,Standard Class,9.87,Medium
39844,CA-2013-GB14530140-41613,2013-12-05,2013-12-10,Standard Class,3.15,Medium
49095,SF-2014-SC10695117-41956,2014-11-13,2014-11-13,Same Day,9.87,Critical
48639,TU-2013-SV10785134-41338,2013-03-05,2013-03-05,Same Day,9.87,High
12572,ES-2012-SM2090545-40946,2012-02-07,2012-02-11,Standard Class,9.87,High
3378,US-2014-CC12670101-41808,2014-06-18,2014-06-24,Standard Class,9.867,Medium
7692,MX-2012-JH1543080-41038,2012-05-09,2012-05-13,Standard Class,9.865,Medium
979,MX-2014-LH1702031-41991,2014-12-18,2014-12-23,Standard Class,9.865,Medium
4824,MX-2014-SP2086082-41878,2014-08-27,2014-08-28,First Class,9.865,High
8223,MX-2013-JH159855-41553,2013-10-06,2013-10-07,Same Day,9.861,High
34906,CA-2012-GB14530140-41026,2012-04-27,2012-05-02,Standard Class,2.63,Medium
26834,IN-2012-BM1157527-41001,2012-04-02,2012-04-06,Standard Class,9.86,High
51152,IS-2014-BD172563-41723,2014-03-25,2014-03-27,Second Class,9.86,Critical
16402,ES-2015-CS1240045-42228,2015-08-12,2015-08-14,Second Class,9.86,Medium
23216,IN-2015-LW1682527-42261,2015-09-14,2015-09-18,Standard Class,9.86,Medium
50133,EG-2013-MC763538-41339,2013-03-06,2013-03-11,Standard Class,9.86,High
43206,CA-2015-GB453023-42256,2015-09-09,2015-09-15,Standard Class,2,Low
3760,MX-2014-CW1190539-41977,2014-12-04,2014-12-08,Standard Class,9.855,Medium
8157,MX-2014-TA2138582-41991,2014-12-18,2014-12-20,Second Class,9.854,Medium
2648,MX-2014-MS1736539-41780,2014-05-21,2014-05-23,Second Class,9.852,High
46191,MO-2015-AH1007586-42332,2015-11-24,2015-11-28,Standard Class,9.85,Medium
44186,PL-2013-AY555103-41528,2013-09-11,2013-09-17,Standard Class,9.85,Low
13164,IT-2014-AJ1078045-41908,2014-09-26,2014-10-01,Standard Class,9.85,Medium
48461,TU-2015-AW840134-42272,2015-09-25,2015-09-25,Same Day,9.85,High
24583,IN-2013-BG1169558-41436,2013-06-11,2013-06-15,Second Class,9.85,Medium
35055,CA-2013-GB14530140-41535,2013-09-18,2013-09-23,Standard Class,1.91,Medium
23314,ID-2015-CR1262559-42053,2015-02-18,2015-02-21,First Class,9.85,Medium
35057,CA-2013-GB14530140-41535,2013-09-18,2013-09-23,Standard Class,1.87,Medium
35983,CA-2014-GB14530140-41881,2014-08-30,2014-09-04,Standard Class,1.78,Medium
35056,CA-2013-GB14530140-41535,2013-09-18,2013-09-23,Standard Class,1.77,Medium
46789,TU-2014-JJ5760134-41849,2014-07-29,2014-08-03,Standard Class,9.85,Medium
20704,IN-2013-MB1730558-41522,2013-09-05,2013-09-10,Standard Class,9.85,High
3623,US-2013-MD1786082-41592,2013-11-14,2013-11-19,Standard Class,9.85,Medium
33330,CA-2014-GB14530140-41983,2014-12-10,2014-12-14,Standard Class,1.67,Medium
39845,CA-2013-GB14530140-41613,2013-12-05,2013-12-10,Standard Class,1.48,Medium
20778,ID-2013-RD19585102-41285,2013-01-11,2013-01-16,Standard Class,9.85,Medium
34905,CA-2012-GB14530140-41026,2012-04-27,2012-05-02,Standard Class,1.14,Medium
12965,ES-2013-RA19885139-41453,2013-06-28,2013-07-04,Standard Class,9.85,Medium
10181,US-2014-CR1273018-41993,2014-12-20,2014-12-22,First Class,9.845,Critical
2081,MX-2012-MD1735028-41222,2012-11-09,2012-11-14,Second Class,9.843,Medium
4368,MX-2014-AH1021018-41745,2014-04-16,2014-04-19,First Class,9.842,High
2823,MX-2015-GM1450098-42025,2015-01-21,2015-01-25,Standard Class,9.842,Medium
29836,ID-2014-BK112607-41787,2014-05-28,2014-05-30,Second Class,9.84,High
35982,CA-2014-GB14530140-41881,2014-08-30,2014-09-04,Standard Class,1.14,Medium
47770,RW-2015-BG1740109-42353,2015-12-15,2015-12-18,Second Class,9.84,High
26748,IN-2012-DB1327027-41267,2012-12-24,2012-12-28,Standard Class,9.84,High
17918,IT-2015-DM1352562-42137,2015-05-13,2015-05-16,First Class,9.84,High
25621,IN-2015-DB1366011-42145,2015-05-21,2015-05-26,Standard Class,9.84,Medium
33329,CA-2014-GB14530140-41983,2014-12-10,2014-12-14,Standard Class,1.13,Medium
51051,IR-2012-JL513060-41118,2012-07-28,2012-08-02,Standard Class,9.84,Medium
14775,ES-2013-KB1624014-41639,2013-12-31,2013-12-31,Same Day,9.84,High
44277,UP-2013-KH6330137-41506,2013-08-20,2013-08-24,Standard Class,9.84,High
39598,US-2015-GZ14545140-42212,2015-07-27,2015-08-02,Standard Class,110.23,Medium
46687,CG-2014-MR754533-41650,2014-01-11,2014-01-17,Standard Class,9.84,Low
20223,ES-2015-MW18220120-42301,2015-10-24,2015-10-29,Standard Class,9.84,Medium
39599,US-2015-GZ14545140-42212,2015-07-27,2015-08-02,Standard Class,35.2,Medium
5536,US-2014-RP192705-41853,2014-08-02,2014-08-06,Standard Class,9.839,High
6716,MX-2015-EL1373536-42278,2015-10-01,2015-10-06,Standard Class,9.835,High
17711,ES-2014-BO1142545-41927,2014-10-15,2014-10-19,Standard Class,9.83,High
17297,ES-2013-CM12715120-41438,2013-06-13,2013-06-15,Second Class,9.83,High
11816,ES-2015-JG15160120-42340,2015-12-02,2015-12-07,Standard Class,9.83,Medium
29148,IN-2012-JR156707-40975,2012-03-07,2012-03-11,Second Class,9.83,Medium
43656,CM-2015-KN645022-42276,2015-09-29,2015-10-04,Second Class,9.83,High
27313,IN-2015-MH1745511-42190,2015-07-05,2015-07-07,First Class,9.83,Critical
40524,CA-2015-GZ14545140-42083,2015-03-20,2015-03-25,Standard Class,21.55,Medium
32621,CA-2012-GZ14545140-41179,2012-09-27,2012-10-02,Standard Class,4.2,Medium
7058,US-2015-KD166155-42294,2015-10-17,2015-10-19,First Class,9.826,High
2319,US-2013-DJ134205-41285,2013-01-11,2013-01-15,Second Class,9.822,High
30669,ID-2013-BS1159092-41548,2013-10-01,2013-10-03,First Class,9.82,High
48743,SA-2015-EG3900110-42227,2015-08-11,2015-08-14,First Class,9.82,High
13093,ES-2014-JG1511545-41823,2014-07-03,2014-07-05,First Class,9.82,Medium
14549,IT-2015-JH1591091-42321,2015-11-13,2015-11-19,Standard Class,9.82,Low
50231,CA-2015-GZ454523-42136,2015-05-12,2015-05-16,Standard Class,2.12,High
22774,ID-2012-MP1796559-40936,2012-01-28,2012-01-31,First Class,9.82,Medium
38558,CA-2015-GZ14545140-42166,2015-06-11,2015-06-14,Second Class,1.39,Medium
36691,US-2012-GR14560140-41231,2012-11-18,2012-11-24,Standard Class,90.12,Medium
17989,ES-2015-TH2123564-42127,2015-05-03,2015-05-05,Second Class,9.82,Medium
22221,ID-2012-VM21685118-41206,2012-10-24,2012-10-28,Standard Class,9.82,Medium
8093,MX-2014-RF1973531-41804,2014-06-14,2014-06-17,First Class,9.819,Medium
2249,MX-2014-DP1339082-41993,2014-12-20,2014-12-25,Second Class,9.817,Medium
6643,US-2012-DG13300101-41098,2012-07-08,2012-07-11,Second Class,9.813,Medium
21910,ID-2013-DP1316559-41601,2013-11-23,2013-11-29,Standard Class,9.81,Low
31178,ID-2015-EJ1415592-42335,2015-11-27,2015-12-02,Standard Class,9.81,Medium
15478,ES-2015-FH1435045-42347,2015-12-09,2015-12-16,Standard Class,9.81,Medium
15096,ES-2013-JF1519064-41611,2013-12-03,2013-12-07,Standard Class,9.81,Medium
24325,IN-2015-JF154907-42259,2015-09-12,2015-09-16,Standard Class,9.81,High
14338,ES-2012-JK1564048-41191,2012-10-09,2012-10-15,Standard Class,9.81,Medium
44026,RS-2015-PB9105108-42369,2015-12-31,2016-01-02,Second Class,9.81,High
21165,IN-2014-RD1993090-41888,2014-09-06,2014-09-11,Standard Class,9.81,Medium
14907,ES-2013-TA2138548-41439,2013-06-14,2013-06-18,Standard Class,9.81,High
52,US-2012-DW1348055-41000,2012-04-01,2012-04-05,Second Class,9.81,Medium
2388,MX-2013-DP1300039-41382,2013-04-18,2013-04-25,Standard Class,9.801,Medium
36690,US-2012-GR14560140-41231,2012-11-18,2012-11-24,Standard Class,10.63,Medium
35795,CA-2012-GR14560140-41233,2012-11-20,2012-11-25,Standard Class,1.67,Medium
36689,US-2012-GR14560140-41231,2012-11-18,2012-11-24,Standard Class,1.56,Medium
19623,ES-2015-KC1625514-42325,2015-11-17,2015-11-20,First Class,9.8,Medium
41501,EG-2015-LC688538-42160,2015-06-05,2015-06-08,First Class,9.8,Medium
